product.name,product.temperature,affiliation.commission.price.value,product.blueprint,product.price.value,product.totalAnswers,product.category,affiliation.commission.price.currency,affiliation.commission.percentage,producer.name,producer.ucode
Seja Próspero - A Verdadeira Prosperidade,11.02,71.98,38.0,400.0,0,category.finance.name,BRL,20.0,Nova Isabel,19659610-5009-4a9a-b9f8-fa5b47519a16
Preparatório para Certificações do Modelo Ágil PGAF ou PGAP,14.55,38.98,40.0,289.0,0,category.personal_development.name,BRL,15.0,Alexandre,3f1b3d7c-6456-4e14-a2b7-f3972c5fba10
Saúde Integrativa Cômodo a Cômodo,14.56,99.7,45.0,369.4,0,category.health_and_sports.name,BRL,30.0,M C C Integrativas,e58fd6e3-4ef7-4d32-b7a1-a53dd981702c
Introdução à Enfermagem Forense,21.0,4.19,34.0,47.0,0,category.health_and_sports.name,BRL,10.0,Rafaella Queiroga Souto,07bb3ad5-5c1c-4224-8d71-5ddd57b2ebe8
Jornada Currículo Nota 10 VOLUME 2,6.61,0.4,30.0,9.99,0,category.business_and_careers.name,BRL,5.0,Todosalumnos Marketing,f42ea7ce-a409-4164-a091-38557295ae0b
Jornada Currículo Nota 10 VOLUME 3,6.61,0.04,26.0,5.0,0,category.business_and_careers.name,BRL,1.0,Todosalumnos Marketing,f42ea7ce-a409-4164-a091-38557295ae0b
Pack Canva Criativo Feed,15.11,8.72,85.0,19.9,0,category.design.name,BRL,50.0,Ednairan Palmeira ,1755480c-85df-4eca-8243-b64476ed6b6c
Conexão Mamãe-Bebê: Curso para Gestantes e Famílias por Dra Clarissa Pediatra,15.11,179.96,67.0,400.02,2,category.health_and_sports.name,BRL,50.0,CAR SERVIÇOS MÉDICOS,5b0e6c67-98fa-41fb-a538-76c0aa66f551
Jornada Currículo Nota 10 VOLUME 4,6.61,0.04,26.0,5.0,0,category.business_and_careers.name,BRL,1.0,Todosalumnos Marketing,f42ea7ce-a409-4164-a091-38557295ae0b
Bonecas Russas da zô,15.74,88.5,88.0,197.0,1,category.general.name,BRL,50.0,Atêlie Mimos da Zô,05847b54-9a7c-42b1-9a52-9447f868b51e
CURSO PROGRAMADORES AUTOMOTIVO BÁSICO,11.86,84.8,59.0,377.0,0,category.general.name,BRL,25.0,AutoLab Laboratório Automotivo,8c54cd56-5fbf-4fbd-b31b-05406daa235b
MELISMAS E PENTATÔNICAS - Curso Pocket,12.73,4.19,51.0,67.0,2,category.music_and_arts.name,BRL,7.0,Dica Musical,e7537ef2-9cd4-480f-b758-8f1599c6f822
Direito Autoral para Fotógrafos - Marcelo Pretto,14.55,8.53,52.0,47.9,0,category.law.name,BRL,20.0,Marcelo Pretto,dba00310-a354-4667-8cca-89a1178fbbf2
Violão no Bolso,14.55,26.94,49.0,199.9,0,category.music_and_arts.name,BRL,15.0,Cassiano Rodka,949ceda6-de18-4196-8889-88e86417a5ca
Coleção de e-books - O dilema de Belinha. Comer ou não comer?,11.02,8.91,47.0,50.01,0,category.education.name,BRL,20.0,Ana,30fbf36e-bbf7-4bcd-972d-5e1feec0c1d3
Rotinas Administrativas,6.61,97.13,70.0,359.9,0,category.business_and_careers.name,BRL,30.0,LINETEC,b9d4fe45-fa97-43f7-8007-687183483393
Curso de Português Fundamental - Morfologia - Prof. Lincoln - É Notório Que,21.0,26.92,44.0,149.94,0,category.education.name,BRL,20.0,Cursos de Redação È Notório Que,15e16153-b6bf-4113-8262-f98b8a6ba494
Método PI - Profissionalizando sua influência,6.05,178.6,71.0,397.0,0,category.internet.name,BRL,50.0,Emília,3f759088-9c7e-4aaa-abf3-29ce06c74748
Curso Day Trade Direto Ao Ponto - Tape Running e Analise Técnica + Setup,11.02,8.81,26.0,196.02,0,category.finance.name,BRL,5.0,Lucas,ab7db657-339a-4059-9eae-8db6c32ae765
Como criar um infoproduto para vender,6.61,8.81,55.0,24.99,0,category.digital_entrepreneurship.name,BRL,40.0,Patricia Santana,2b201e09-2a3d-4b3a-8895-41ee68231788
Métricas Faciais,13.85,64.67,68.0,180.0,0,category.general.name,BRL,40.0,Instituto 3 Saberes Educação Profissional,3394c2b0-f98b-4785-aab4-6aba78828deb
Nutrição: Tudo o que você precisa saber,13.22,11.27,37.0,44.9,0,category.health_and_sports.name,BRL,28.22,Eduardo,dfeee20d-c7a6-4979-8631-7ebd928944b4
COZINHE COMO UM CHEF (CADERNO DE RECEITAS),15.11,22.23,67.0,49.9,0,category.gastronomy.name,BRL,50.0,Warner lima,2a26f0b0-bd92-45cd-8ab5-8810e93fdb40
Pack Canva Feed ,10.39,22.23,81.0,49.9,0,category.digital_entrepreneurship.name,BRL,50.0,Luzenilton,35e12c32-daf1-46bd-afe9-0b21e86c3e4e
Curso Online de Decoração,6.61,17.74,42.0,99.0,0,category.business_and_careers.name,BRL,20.0,Monique,6ad305fe-01e7-4230-a982-9b04b038aa1b
Render no Digital pelo WHATSAPP,7.56,17.77,65.0,40.0,0,category.digital_entrepreneurship.name,BRL,50.0,João,c29ef207-3d45-4a38-babb-ff5725645aa1
Mentoria Individual LinkedIn para Carreira,7.27,450.45,44.0,5000.0,0,category.business_and_careers.name,BRL,10.0,Raphael Cunha,c845717c-097e-11e4-be45-22000b409f8a
Como Curar as Feridas Emocionais,10.58,17.54,40.0,97.9,1,category.personal_development.name,BRL,20.0,Criando Felicidade,563045fc-534e-474c-afa3-5c35cda0efd4
A tocante arte de dissolver dores emocionais,15.11,3.11,85.0,7.78,0,category.personal_development.name,BRL,50.0,Maria,6a352fec-ff4f-47b7-8dd8-fffdf1561e6a
BOT GOLD,7.56,219.29,65.0,487.32,0,category.digital_entrepreneurship.name,BRL,50.0,Silas,08766e4c-5708-43fd-8b64-882255d3895c
PLANILHA DE TREINO ATUAL PARA MUSCULAÇÃO,16.62,10.97,67.0,24.9,1,category.health_and_sports.name,BRL,50.0,Walderi,5581d129-caed-43c8-bd04-5321be92fd7d
"Consultoria Estratégica de LinkedIn - Posicionamento, Networking e Conteúdo - 2 Sessões (Diagnóstico + Feedback + Acompanhamento 45 dias)",7.27,179.88,36.0,1997.0,0,category.business_and_careers.name,BRL,10.0,Raphael Cunha,c845717c-097e-11e4-be45-22000b409f8a
07 PROTOCOLOS PARA TRATAR SUAS DORES DAS COSTAS COM A CANETA ELÉTRICA,14.55,1.3,27.0,15.0,1,category.health_and_sports.name,BRL,10.0,Simone Chacon ,c657ed8c-fd13-435a-ba2a-5558354880d7
TIPOS DE MATERIAIS CARACTERISTICAS E BENEFICIO DE CADA UM,21.0,17.97,33.0,199.99,0,category.education.name,BRL,10.0,GP ESPECIALISTA ÓPTICO,30ac50b6-c564-4bce-a1c3-8576c8e49b1a
SISTEMA DE PLANILHA MENSAL DE RECEITAS BRUTAS PARA MICROEMPREENDEDOR INDIVIDUAL – MEI + MANUAL DE ELABORAÇÂO DE RECEITAS BRUTAS.,11.02,14.94,55.0,42.0,0,category.finance.name,BRL,40.0,Jonas da Silva Aquino,f1e70f37-4464-4078-a423-73bc83c5a479
21 receitas da nutri Jani,18.7,8.72,72.0,19.9,0,category.health_and_sports.name,BRL,50.0,Nutri Jani,2a8e3677-e5a9-4f47-830e-ffbdba30431c
"ERROS REFRATIVOS (MIOPIA, HIPERMETROPIA, ASTGUIMATISMO, PRESBIOPIA)",11.02,17.97,33.0,199.99,0,category.education.name,BRL,10.0,GP ESPECIALISTA ÓPTICO,30ac50b6-c564-4bce-a1c3-8576c8e49b1a
Nomenclaturas da tatuagem.,11.02,5.17,55.0,14.9,0,category.general.name,BRL,40.0,Luiz,830f2aed-72d7-429d-95c4-69d4f80f0335
Sujeito e predicado,11.02,3.29,57.0,10.99,0,category.education.name,BRL,35.0,Cleia,5276f4c4-1bf6-4f19-84ab-d9a2fd34000b
COMPORTAMENTO PROFISSIONAL | E-BOOK,7.27,1.03,40.0,9.9,0,category.business_and_careers.name,BRL,13.0,Cristian Rodriguez,104f9c18-5075-4a0c-b2f7-6fb0cebcd65e
TIPOS DE TRATAMENTO APLICADO NAS LENTES CARACTERÍSTICAS E BENEFÍCIO DE CADA UM ,21.0,17.97,33.0,199.99,0,category.education.name,BRL,10.0,GP ESPECIALISTA ÓPTICO,30ac50b6-c564-4bce-a1c3-8576c8e49b1a
O Método One (M1),10.39,52.14,79.0,97.0,1,category.internet.name,BRL,60.0,VS,8814026f-c601-4f71-adb7-082bf699f8a5
Como Estar Motivado e Alcançar o Sucesso - Passos Diários Para Estar Motivado,17.0,19.06,65.0,27.0,0,category.personal_development.name,BRL,80.0,Vagner Rocha,70c8a1e7-d99d-4678-b51c-cb0e769f9a8d
Sobrancelha Perfeita,13.22,10.74,41.0,80.0,0,category.design.name,BRL,15.0,Micaelly,8f956a2d-5c84-4d20-b959-d458a7869523
Hermita Oráculos,13.22,9.66,19.0,72.0,0,category.spirituality.name,BRL,15.0,Myrddin Aeon,abbd4604-6daa-4b67-8ad7-3e17621e1279
Máquina de Vendas,8.5,16.42,75.0,37.0,0,category.business_and_careers.name,BRL,50.0,Gooal Marketing e Inteligência Online,b21b677d-5f46-4e31-a2be-009df2a9024f
Shot de Auto Estima,20.78,106.72,91.0,197.97,0,category.personal_development.name,BRL,60.0,EMMANUEL COPRODUTORA EIRELI,40d5ec2c-4675-42a5-82c5-31fcbad4ff8d
Simplificando o Mkt Digital,10.39,28.6,72.0,79.9,0,category.digital_entrepreneurship.name,BRL,40.0,Rayssa Kawara,1bf07be8-8bc4-473d-b2ae-5f82ed50071a
Planilha Análise de Fluxo Financeiro,15.59,2.53,72.0,7.9,0,category.finance.name,BRL,40.0,Fernando,95f54ad2-f9d1-4114-841c-d226f3e02a67
Timidez nas Câmeras,20.78,43.45,83.0,97.0,0,category.personal_development.name,BRL,50.0,Fabiano,b1c6399e-4369-4954-af5d-c3a8a9c78fea
Do Zero a Primeira Venda - Marketing Digital,10.39,43.45,85.0,97.0,0,category.digital_entrepreneurship.name,BRL,50.0,Willian Trindade,fa83b7b2-bf2d-4989-a632-64b4e61be75a
I LOVE CANVA,14.55,13.47,33.0,150.0,0,category.design.name,BRL,10.0,OH MY GOSH,31801120-978e-4f8a-bf1f-dbfad3882c18
eBook de Maquiagem,14.55,7.76,50.0,35.0,0,category.fashion_and_beauty.name,BRL,25.0,Abilene Santos,e2946788-9603-40db-8005-f2bb3301a1a2
Curso Gold Lips,36.65,22.23,89.0,49.9,13,category.fashion_and_beauty.name,BRL,50.0,Rodrigues Academy,de9769af-7284-4d92-94ca-84def740b1b0
Wolf Royal Academy ,20.78,89.21,85.0,198.57,0,category.personal_development.name,BRL,50.0,Paulo Wolf,e605dbeb-7287-4df0-a90f-7733e366b44d
Equilibrium Hypnus - Musicoterápico,14.55,5.59,47.0,35.0,0,category.personal_development.name,BRL,18.0,Equilibrium Consultoria Pessoal,751cd96f-87c2-45c4-b200-5f94ab8135bb
100 Questões de prova para Certificação MCSA Windos 10,7.27,4.0,53.0,9.99,0,category.information_technology.name,BRL,50.0,Tio Inaldo,87687146-d36b-4693-b1d3-592b1f1be479
eBook Linkedin Hacks - Use o Linkedin como um profissional e aumente suas oportunidades de negócios,7.27,21.83,53.0,49.0,2,category.business_and_careers.name,BRL,50.0,Linkedyou,1138be8d-2878-4eb0-bbb6-90eb3f629b7b
Curso de Depilação Keila Roque,15.3,82.8,72.0,230.31,12,category.fashion_and_beauty.name,BRL,40.0,King Treinamentos,0f94b43c-30bb-433e-96c1-edc9a2e18f8e
Constelares,13.22,89.78,45.0,997.0,0,category.personal_development.name,BRL,10.0,Instituto Ipê Amarelo,77e44c21-2029-4206-b772-9c5e649a9e4c
Gestão de projetos ágeis,7.27,15.02,39.0,33.9,0,category.business_and_careers.name,BRL,50.0,Instituto Valverde,dd5c38c1-57b5-4c97-bf14-714477adff82
Detox Power - Rio de Janeiro - 16 a 17 de Junho,13.22,378.37,39.0,4200.0,0,category.health_and_sports.name,BRL,10.0,Detox Power,e0265392-e68b-404d-84a2-488e08fc6665
Programa de Revisão de Conteúdos de Fisioterapia,11.02,242.31,45.0,897.0,0,category.education.name,BRL,30.0,Gaspar Chiappa,9f10ba9f-3392-4a80-8ac0-d94b0786cc2e
Minha Máquina de Leads Qualificados,5.29,61.46,50.0,98.0,4,category.business_and_careers.name,BRL,70.0,João Paulo Pereira,db39b694-097e-11e4-be45-22000b409f8a
Programa de Revisão de Assuntos em Fisioterapia Intensiva para Concurso,11.02,186.36,45.0,690.0,0,category.education.name,BRL,30.0,Gaspar Chiappa,9f10ba9f-3392-4a80-8ac0-d94b0786cc2e
Controlando Mentes Ansiosas,10.58,2.38,53.0,9.9,0,category.personal_development.name,BRL,30.0,Psicóloga Ana Paula Bertotti,d89c8d36-4f65-4c34-9b9f-da6139d2fd8a
Detox 15 Dias. Emagreça Rápido!,13.22,4.19,47.0,47.0,0,category.health_and_sports.name,BRL,10.0,JULIANO,35fe6992-21bc-49e6-aff6-316ae465618c
O Guia Simples e Essencial da Responsabilidade Civil,13.22,3.14,39.0,18.0,0,category.law.name,BRL,20.0,SPA,6d4c36e4-a56c-454b-906b-d566fb00a138
Ubuntu Desktop 16.04,6.61,17.92,39.0,99.99,0,category.information_technology.name,BRL,20.0,Aulas Linux,6749b2dc-88ac-49eb-9d33-4c39329b9137
Formação Analista 10.1,13.22,198.13,45.0,1100.04,0,category.personal_development.name,BRL,20.0,Altair de Oliveira,6b435202-0e7f-414c-ba9a-ecaf40a5d4c8
Como lançar a Sua Marca de Cosméticos a Partir do Zero,5.29,1124.65,39.0,2497.0,2,category.business_and_careers.name,BRL,50.0,Florus,57e484be-fd71-4f5e-a959-74dbf1dc81dc
Curso de Eletrônica com Foco na Análise de Defeitos,17.51,140.79,88.0,447.0,70,category.education.name,BRL,35.0,Telredes Cursos,4b1c1a3a-c5cc-4289-8899-d5505519342c
FILHOS DE EGUNITÁ,14.55,2.4,47.0,9.99,0,category.spirituality.name,BRL,30.0,Umbanda Eu Curto,6d9a64b3-35eb-41ac-a5c6-04645072bc9a
Como  Superar o  Medo de  iniciar  Qualquer  novo Trabalho,13.22,1.56,53.0,3.9,0,category.personal_development.name,BRL,50.0,Cintia,59aa07f5-b1ff-4da7-adc8-b6f37c9594dd
Folha de planner para românticas e produtivas,13.22,1.58,47.0,7.9,0,category.personal_development.name,BRL,25.0,@kyc.store,394bd80d-0e6b-4645-8a70-af3734768033
Apostila Curso de manutenção de celular ilustrado em pdf,9.35,56.55,73.0,150.0,2,category.information_technology.name,BRL,42.0,SAMUEL MELO NANTES,51f0d19d-3536-487d-8d92-56bc72f3f840
BANCO DO BRASIL 2023 (ESCRITURÁRIO) - INFORMÁTICA - A FÓRMULA DA APROVAÇÃO,12.12,26.55,50.0,197.0,2,category.education.name,BRL,15.0,ESTUDO TOP,106f78de-46ac-4d18-ba5d-6d99b1c9d502
Conhecendo o Mundo dos Cristais - Com Ícaro Lopes,12.12,133.55,85.0,297.0,0,category.general.name,BRL,50.0,Bruno Fernandes e Ícaro Lopes,75db14d1-31d5-41df-b634-6963fbd1f82d
DESAFIO BORBOLETA ,14.55,1124.65,75.0,2497.0,0,category.personal_development.name,BRL,50.0,elo emocional desenvolvimento humano,09576386-d801-4f88-9d00-4e488fc675b8
Fundamentos e teóricos da Fisiognomonia,13.85,53.86,67.0,150.0,0,category.general.name,BRL,40.0,Instituto 3 Saberes Educação Profissional,3394c2b0-f98b-4785-aab4-6aba78828deb
O Código da Conversão: Aumente Suas Conversões de Boleto e PIX em Status de 'Aguardando Pagamento',10.39,25.11,91.0,47.0,0,category.business_and_careers.name,BRL,60.0,HS DIGITAL,c7c1fe28-097e-11e4-be45-22000b409f8a
ESTRATÉGIAS DE COMO GANHAR EM QUALQUER SORTEIO DO INSTAGRAM,14.55,23.31,44.0,129.9,0,category.entertainment.name,BRL,20.0,Greice,2bc3b5f7-5d26-45f9-9eff-769c8f3cfbaa
Qual é o seu segredo? - Coletânea mulheres empreendedoras,8.5,10.1,77.0,22.96,0,category.business_and_careers.name,BRL,50.0,Tharcilia Rollemberg ,a5f9ba66-f54f-47f9-a8da-bba0b2144c61
Como ENGAJAR no INSTAGRAM e ser um DIGITAL INFLUENCER,7.27,26.07,56.0,97.0,1,category.business_and_careers.name,BRL,30.0,Lola Paschoal,7415545b-05b6-4b17-ada3-7dedd0d55a68
Ebook Instagram 4D,6.61,7.41,61.0,17.0,0,category.digital_entrepreneurship.name,BRL,50.0,luiz Paulo B. Mendes,c3a39fe8-ecc4-467a-b735-38e86e2138c6
Comunique-se sem agredir,14.55,13.2,39.0,147.0,0,category.personal_development.name,BRL,10.0,Bruna,2a91280b-f7d5-4c6b-ac37-dfd36221d4b5
Curso Limpeza de Pele,38.1,26.23,97.0,49.9,544,category.fashion_and_beauty.name,BRL,59.0,MR VIRTUS - CURSOS ONLINE,cf3e9e68-097e-11e4-be45-22000b409f8a
15 RECEITAS PODEROSAS DE SUCO DETOX PRA FICAR AINDA MAIS BONITA ,13.22,2.58,45.0,14.9,0,category.fashion_and_beauty.name,BRL,20.0,Daydy,ab8d177a-6dc3-4344-94c0-23956b47123c
CURSO DE ELÉTRICA BÁSICA,11.02,17.97,50.0,200.0,0,category.education.name,BRL,10.0,CFEES,db7884ec-99ff-45c5-9998-725cdb20f04c
Curso de Gesso 3D,13.6,40.64,75.0,65.0,0,category.building_and_constructing.name,BRL,70.0,Curso na Certa,57f2ea2e-3994-4316-b424-1d1c624e16b3
RECONSTRUIR INTIMIDADE DENTRO DO RELACIONAMENTO,13.22,7.93,45.0,29.9,0,category.relationships.name,BRL,30.0,Ricardo Santos,96c97aa0-7385-465c-823a-274659891eee
Sinto Fluir®,19.56,137.17,72.0,1523.0,2,category.personal_development.name,BRL,10.0,Marcella Di Stasi,3cff349a-56bf-4c89-a66f-b006fd01df29
Gestão no Controle,11.02,0.26,40.0,959.49,0,category.education.name,BRL,0.03,Nexos,a11b9e66-4dc7-4055-8eea-389d761d7ac4
Carreira e Anticarreira - desenvolvimento profissional ,17.76,540.41,93.0,1500.03,2,category.personal_development.name,BRL,40.0,Anticarreira treinamentos,b2ad65b3-97bb-4629-b5ca-6214c548d454
Pingou Venda,7.27,223.65,64.0,497.0,1,category.digital_entrepreneurship.name,BRL,50.0,Gabriel Teixeira,4e64637a-a2b9-4c5c-ae90-b3562e788604
Cristais: Uma Fonte Inesgotavel de Luz,15.04,80.9,47.0,1497.0,1,category.spirituality.name,BRL,6.0,Vera Lä Bosquê,5a9aed85-566a-42e6-b41f-4546b48d8f51
Treinamento Domine Seu Volante,18.7,313.75,72.0,697.0,2,category.personal_development.name,BRL,50.0,Jair Moreno - Domine Seu Volante,d8f7c270-9d69-491d-9836-7f8d86cd347f
Assinatura - Revista Moto Adventure Digital ,14.55,0.0,53.0,54.0,0,category.entertainment.name,BRL,0.0,CTEditora,e4e40d32-69d5-47c6-ad90-e6da09e61cd0
De cara limpa - Programa natural de tratamento da acne baseado em ciência,15.11,43.45,100.0,97.0,0,category.health_and_sports.name,BRL,50.0,Lavoura Digital,e2e8fcda-e306-4001-a7e0-38aa431d7c65
Jornada do Escritor ,14.55,89.08,45.0,396.0,1,category.personal_development.name,BRL,25.0,Caderno da Gabi,8605269f-e13c-42d1-add8-862912b0aa2f
Pra você... e para quem mais quiser,14.55,2.01,47.0,3.99,0,category.spirituality.name,BRL,63.0,Lejaime,a1924d00-967b-4d9d-b166-8cd066033401
Socialmaker - Método De Envios De Mensagens,59.42,0.0,86.0,2168.4,27,category.general.name,BRL,0.0,Socialcompany,add75c16-d134-4730-92a8-651a38749cc4
GAMM - Instrumental Project ,13.22,4.39,47.0,24.9,0,category.music_and_arts.name,BRL,20.0,Ghadyego Carraro,cfd3ab84-097e-11e4-be45-22000b409f8a
eBook Tesouro Direto Esquematizado,10.36,20.93,53.0,47.0,0,category.finance.name,BRL,50.0,Bruno Cardoso,2ca0f853-a60b-4bee-a5b5-e42af464facd
Revista Manual Humano,13.22,1.65,47.0,18.9,0,category.personal_development.name,BRL,10.0,Kosmos Coaching Desenvolvimento Pessoal e Humano,f332de03-4a4e-46dc-8874-dd0c2e87f9a2
Ciência para ficar Rico,15.11,8.72,86.7368421052632,19.9,0,category.personal_development.name,BRL,50.0,Chefferson Amaro,c2b5930e-097e-11e4-be45-22000b409f8a
Autosurf Script com direitos de revenda!,7.27,1.2,59.5698924731183,5.0,1,category.business_and_careers.name,BRL,30.0,Dimmi,c2b60fa0-097e-11e4-be45-22000b409f8a
PTC (Pago para Clicar) script - O seu próprio script de PTC Com direitos de revenda!,18.7,1.68,71.1578947368421,7.0,2,category.literature.name,BRL,30.0,Dimmi,c2b60fa0-097e-11e4-be45-22000b409f8a
Ganhe Fortunas como Mini-Fabricante!,6.05,10.35,66.5263157894737,19.7,1,category.business_and_careers.name,BRL,60.0,Chefferson Amaro,c2b5930e-097e-11e4-be45-22000b409f8a
A Verdade sobre Marketing de Rede,7.56,8.72,88.2105263157895,19.9,0,category.business_and_careers.name,BRL,50.0,Chefferson Amaro,c2b5930e-097e-11e4-be45-22000b409f8a
Super Ebook Compre da China (40 ebooks de brinde),9.57,4.84,68.6315789473684,14.0,4,category.business_and_careers.name,BRL,40.0,REDE DE NEGOCIOS TUDO AQUI,c2b63836-097e-11e4-be45-22000b409f8a
40 Planos de Aula Ed. Física - Ensino Médio ,13.85,3.55,65.8947368421053,39.9,1,category.education.name,BRL,10.0,Nandoesporte,c2b65460-097e-11e4-be45-22000b409f8a
O sucesso a Cada Segundo,10.47,4.36,42.105263157894704,19.9,0,category.business_and_careers.name,BRL,25.0,Nandoesporte,c2b65460-097e-11e4-be45-22000b409f8a
Aprender a Estudar - Um Guia para Sucesso nos Estudos.,12.73,4.36,59.578947368421,19.9,0,category.education.name,BRL,25.0,Nandoesporte,c2b65460-097e-11e4-be45-22000b409f8a
Gerador de Meta Tags,8.38,4.36,43.7894736842105,19.9,0,category.business_and_careers.name,BRL,25.0,Nandoesporte,c2b65460-097e-11e4-be45-22000b409f8a
"eBook Guia Sucesso Agora - Sucesso Profissional, Pessoal e Financeiro ",16.45,9.78,85.68421052631581,29.9,0,category.business_and_careers.name,BRL,37.0,RICARDO,c2b6c21a-097e-11e4-be45-22000b409f8a
Million Pixel Site - Crie seu Incrível Site de divulgação na Internet,20.78,24.82,82.31578947368419,39.9,0,category.literature.name,BRL,70.0,Alexandre,c2c22286-097e-11e4-be45-22000b409f8a
Curso Manutenção de Eletrodomésticos,15.59,10.97,75.1724137931034,24.9,40,category.education.name,BRL,50.0,Sesul Cursos Profissionalizantes,c2c2b91c-097e-11e4-be45-22000b409f8a
COMO EXPANDIR SUA INTELIGÊNCIA,10.47,6.13,56.6315789473684,20.0,0,category.business_and_careers.name,BRL,35.0,Tiago,c2c24e8c-097e-11e4-be45-22000b409f8a
7 Segredos para um Tráfego Ilimitado,13.16,8.72,60.2105263157895,19.9,1,category.business_and_careers.name,BRL,50.0,Bolívar,c2c40b82-097e-11e4-be45-22000b409f8a
Manual de Congelamento de Alimentos,20.78,24.18,87.3684210526316,90.0,2,category.gastronomy.name,BRL,30.0,Nutricionista Angélica Nascimento,c2b63e26-097e-11e4-be45-22000b409f8a
Mini Site Grafx PRO,11.52,6.1,58.0530973451327,19.9,1,category.business_and_careers.name,BRL,35.0,Cesar,c2c566b2-097e-11e4-be45-22000b409f8a
APRENDA A CUIDAR MELHOR DE SEUS CABELOS,18.7,5.48,70.0884955752212,24.9,0,category.health_and_sports.name,BRL,25.0,Anderson,c2c61986-097e-11e4-be45-22000b409f8a
Mini sites Arrasadores,6.05,4.39,61.0619469026549,24.9,0,category.business_and_careers.name,BRL,20.0,Allan,c2c7434c-097e-11e4-be45-22000b409f8a
Mini Site GraFX,4.08,5.29,73.8053097345133,29.9,0,category.business_and_careers.name,BRL,20.0,Allan,c2c7434c-097e-11e4-be45-22000b409f8a
APOSTILA RIOPREVIDÊNCIA ASSISTENTE PREVIDENCIÁRIO 2012,17.32,8.81,83.36283185840709,25.0,1,category.education.name,BRL,40.0,Dominius Apostilas,c2c44958-097e-11e4-be45-22000b409f8a
APOSTILA STM TÉCNICO JUDICIÁRIO ÁREA ADMINISTRATIVA 2011,15.59,8.81,79.64601769911499,25.0,0,category.education.name,BRL,40.0,Dominius Apostilas,c2c44958-097e-11e4-be45-22000b409f8a
Baixar Musicas Atraves do Google,14.55,13.26,48.14159292035401,29.99,0,category.entertainment.name,BRL,50.0,Pedro,c2c52206-097e-11e4-be45-22000b409f8a
eBook : Os 7 Segredos para um Tráfego Ilimitado,5.29,1.6,47.9245283018868,4.99,2,category.business_and_careers.name,BRL,40.0,Allan,c2c7434c-097e-11e4-be45-22000b409f8a
IDENTIDADE EMOCIONAL ,18.7,9.25,73.8053097345133,29.9,0,category.personal_development.name,BRL,35.0,Andreia,c2c8580e-097e-11e4-be45-22000b409f8a
Tenha uma Vida Online de Sucesso,9.35,6.01,79.2920353982301,13.9,0,category.business_and_careers.name,BRL,50.0,Marques,c2c459a2-097e-11e4-be45-22000b409f8a
APOSTILA PROCURADORIA GERAL DF - TÉCNICO JURÍDICO APOIO ADMINISTRATIVO,18.18,8.81,83.36283185840709,25.0,0,category.education.name,BRL,40.0,Dominius Apostilas,c2c44958-097e-11e4-be45-22000b409f8a
OS SEGREDOS DAS NEWSLETTERS MILIONÁRIAS,10.39,6.92,84.070796460177,15.9,0,category.business_and_careers.name,BRL,50.0,Marques,c2c459a2-097e-11e4-be45-22000b409f8a
SAIA DO VERMELHO,15.59,10.97,72.9203539823009,24.9,4,category.finance.name,BRL,50.0,Antonio,c2c79dd8-097e-11e4-be45-22000b409f8a
O Verdadeiro Gelato Italiano Artesanal,20.78,10.64,89.7345132743363,39.9,19,category.gastronomy.name,BRL,30.0,Irini,c2c56978-097e-11e4-be45-22000b409f8a
Segredos de Marketing de Afiliados,7.56,13.96,70.0,35.0,0,category.digital_entrepreneurship.name,BRL,45.0,Júlio César ,13227ffd-8aef-48e0-b610-700afb3cc6ad
Cultivo de shimeji,11.02,3.14,18.0,349.0,0,category.general.name,BRL,1.0,Anselmo,674ab9ca-156f-4409-9e9b-e05e9a2e0c2d
Como fazer xiaomi via box ,13.22,6.68,30.0,50.0,0,category.software.name,BRL,15.0,Sergio software ,5ce0a8c7-b9c5-47af-93a7-eb65c63ddc3e
